Canonical_SMILES,LD50_mgkg
CC=O,661.0
Cc1cc(Cl)ccc1OC(C)C(=O)O,1166.0
Cn1c(=O)sc2cccc(Cl)c21,1940.0
O=C(O)c1ccc(C(=O)O)cc1,1960.0
CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C(=O)OC)C2(C)C)CC1=O,1030.0
CCCCC(CC)COC(=O)Cl,5420.0
CC=CC#N,501.0
Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2,255.0
CC(=O)OCC[N+](C)(C)C,2500.0
CC1(C(=O)O)CCC(C)(C(=O)O)C1(C)C,3430.0
O=C(CCl)c1ccc(Cl)cc1Cl,300.0
Cc1ccc(C(C)(C)C)cc1,1555.0
CCCCOC(=O)CCC(=O)OCCCC,8000.0
CCC=CCC1=C(C)CCC1=O,5001.0
CCCCCCOC(=O)Oc1ccccc1C(=O)O,3447.0
Clc1cncc(N2CCNCC2)n1,79.6
Cc1ccc(NN)cc1,262.0
CCOC(=O)CCCCCCCCC(C)c1ccc(I)cc1,2100.0
COc1cc(-c2ccc(N=Nc3c(O)ccc4ccccc34)c(OC)c2)ccc1N=Nc1ccc2c(S(=O)O)cc(S(=O)(=O)O)c(N)c2c1,6700.0
CSP(SC)SC,105.0
O=NCCN=O,119.0
CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,900.0
O=C1CN(N=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,7432.0
Cc1c(Cl)cccc1Nc1ncccc1C(=O)O,335.0
O=NN(c1ccccc1)c1ccccc1,1825.0
CCCCP(CCCC)CCCC,750.0
Nc1ccc(F)cc1F,820.0
CCCC(=O)OCC,13000.0
CCc1ccc2nc(C(F)(F)F)[nH]c2c1,28.0
COc1cc2c(c3oc4cccc(O)c4c(=O)c13)C1C=COC1O2,120.0
[H]/N=C(/NCCc1ccccc1)N/C(N)=N/[H],650.0
COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC,1000.0
CCSCCSP(=S)(OC)OC,40.0
Nn1cnc2cc3ccccc3cc2c1=O,540.0
O=C(O)c1c(Cl)ccc2cc(Cl)cnc12,2190.0
C1CC2OC2CC1C1CO1,2130.0
COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1,416.0
O=CC=CO,824.0
CS(=O)(=O)NC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],1500.0
O=C(O)c1ccccc1OP(=O)(O)O,1104.0
CCCC(C)(COC(N)=O)COC(N)=O,794.0
C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,227.0
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,1000.0
CCCCCCCCCCCCN(C)C,800.0
CC(=O)Oc1ccccc1C(=O)O,1275.0
Cc1cccc(N2CCN(CCCCN3C(=O)CNC3=O)CC2)c1,383.0
O=C1c2ccccc2-c2ccc3c4c(ccc1c24)-c1c(Br)ccc(Br)c1C3=O,3570.0
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,5001.0
CC=Cc1ccccc1,3600.0
CC(C)(C)CC(C)(C)SSSSCC(C)(CC(C)(C)C)SSSSC(C)(C)CC(C)(C)C,3641.0
O=C(O)CCc1nc2ccccc2[nH]1,1700.0
COc1ccc(C(=O)N2CCCC2=O)cc1,4500.0
CCCCCCCCCCCCCCCCCC(=O)O,15000.0
O=NN(O)c1ccccc1,199.0
O=C(c1ccccc1)c1cccc(NS(=O)(=O)C(F)F)c1,750.0
CNC(=O)Oc1cc(C)c(C)c(C)c1,178.0
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,1700.0
CCN(CC)C(=O)NC1CC2c3cccc4[nH]cc(c34)CC2N(C)C1,100.0
CCO[PH](=S)OCC,200.0
O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,250.0
Nc1cccc2c(N)cccc12,634.0
CC(=O)OCCO,8250.0
NCC(O)c1cccc(O)c1,390.0
CCCCCCCCC=CCCCCCCCCNCCCN,500.0
COc1cc2nc(N3CCN(C(=O)OCC4CC4)CC3)nc(N)c2cc1OC,1150.0
N=C(N)N,474.8
Nc1ccc2cc(S(=O)(=O)O)ccc2c1CS(=O)(=O)O,9200.0
CC(=O)NC(CS)C(=O)O,3000.0
c1ccc(C(N2CCOCC2)N2CCOCC2)cc1,5060.0
O=C(O)c1ccccc1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c(O)c(I)cc12,1840.0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1C=CC(=O)OC(C)(C)C,880.0
CC(=O)CCl,100.0
O=[N+]([O-])c1cc([N+](=O)[O-])c2nc(C(F)(F)F)[nH]c2c1,11.51
COc1ccc(OC)c([N+](=O)[O-])c1,2120.0
O=C(C(F)(F)Cl)C(F)(Cl)Cl,277.0
CCCCC(CC)COCC1CO1,7800.0
CS,116.0
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,58.0
CN(C)CCOC(=O)COc1ccc(Cl)cc1,2600.0
CCC(C)(C)/N=C(\NC#N)Nc1cccnc1,14.0
CC(=O)CCc1ccc(O)cc1,1320.0
O=[N+]([O-])c1ccc(Cl)cc1,460.0
C1C[SiH2]C1,1539.0
CC(=O)CC(C)(C)N(C)N=O,2100.0
O=C(O)C(=O)O,11160.0
COc1ccc2c(=O)oc3c(OC)cc(CCN(C)C)c4c(=O)oc1c2c34,518.0
C=CCOC(=O)CC1CCCCC1,900.0
CCCCC,400.0
Nc1ccc(S(N)(=O)=O)cc1,3900.0
O=C(O)Cc1ccccc1Nc1c(Cl)ccc(O)c1Cl,774.0
COc1c(Cl)ccc(Cl)c1C(=O)O,2629.0
CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N=S(C)C)cc1[N+](=O)[O-],2001.0
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O,5.43
C=C(C)C#N,120.0
CCCCC(CC)COC(=O)COc1cc(Cl)c(Cl)cc1Cl,500.0
CC(C)CCOC(=O)c1ccccc1O,3300.0
O=C(Nc1cc(Cl)cc(Cl)c1O)c1c(O)c(Cl)cc(Cl)c1Cl,1000.0
ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,40.0
CCC(Br)(CC)C(=O)OCC(Br)(Br)Br,2500.0
COc1ccc2c3c1OC1C(O)C=CC4C(C2)[N+](C)([O-])CCC341,1600.0
CCC(C)(O)C#CC(C)(O)CC,1400.0
FC(F)(F)c1ccc(Cl)cc1,13000.0
FC(F)(F)c1ccc2nc(C(F)(F)F)[nH]c2c1,9.016
O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,250.0
CCCCCCC(C)I,8200.0
CN(N=O)c1ccc(O)cc1,1729.0
N=C(N)N,475.0
CCN(CC)C(=S)S,1500.0
CCCCCCCCCCCCOS(=O)(=O)O,1300.0
N#C[Se-],10.0
CC(C)(S)C(=O)NC(CS)C(=O)O,3900.0
CCOP(=S)(OCC)Oc1ccc(Cl)c([N+](=O)[O-])c1,100.0
NC1CCC(CC2CCC(N)CC2)CC1,1750.0
CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,802.0
CCCc1cc(OP(=S)(OCC)OCC)nc(C)n1,261.0
CN(C)CC=C(c1ccc(Br)cc1)c1cccnc1,900.0
CCCCOC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,53.0
S=c1[nH]n(-c2ccccc2)c(=S)s1,763.0
CC(Cl)Cl,725.0
Fc1cc2[nH]c(C(F)(F)F)nc2c(Br)c1Cl,7.974
O=S(=O)(SC(Cl)(Cl)Cl)C(Cl)Cl,3620.0
CCCCOP(=O)(OCCO)OCCCC,915.0
CNC(=O)Oc1cc(C)c(SC)c(C)c1,20.0
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,410.0
CCC=CCCO,4700.0
C[n+]1ccc(-c2ccccc2)cc1,35.0
O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,1950.0
O=c1nc(-c2ccccc2)c2cc(Cl)ccc2n1CC1CC1,2001.0
CNc1ccc(N)c2c1C(=O)c1ccccc1C2=O,5001.0
Cc1cc(=O)n(CSP(=S)(OC(C)C)OC(C)C)nc1Cl,110.0
FC(F)(F)c1nc2c(Br)c(Cl)c(Cl)c(Br)c2[nH]1,3.434
[H]/N=C(\N)NCCCCCCCCCCCC,566.0
O=C(O)C(=O)O,7500.0
CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,10000.0
NS(=O)(=O)CCNC(=O)N(CCCl)N=O,40.0
Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,0.8
CCCOC(=O)NCCCN(C)C,2001.0
Cc1ccc(C=O)cc1,1600.0
CCOC(=S)SSSSC(=S)OCC,275.0
COc1cc(-n2ccnc2)ncn1,400.0
O=C(Nc1ccc(Cl)c(Cl)c1)C1CC1,215.0
CCOP(=O)(OCC)SCSP(=S)(OCC)OCC,35.12
COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2Cl)n1,5545.0
O=[N+]([O-])c1ccccc1,349.0
CN1CCOC(c2ccccc2)c2ccccc2C1,80.0
CNCCCC12CCC(c3ccccc31)c1ccccc12,760.0
CCCc1ccc(OC)cc1,4400.0
Cc1c(N)c(=O)n(-c2ccccc2)n1C,1700.0
O=C(O)c1nn(Cc2ccc(Cl)cc2)c2ccccc12,1140.0
CCC(Cl)(Cl)Cl,7460.0
CCCCCCCCCCCCCCCC(=O)NC(CCC(=O)O)C(=O)O,2001.0
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,318.0
CC(O)(P(=O)(O)O)P(=O)(O)O,1280.0
CCCCCCCCCCCC(=O)N(CCO)CCO,2700.0
OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,791.0
Cc1cc(N)ccc1N,102.0
ClC1=C(Cl)C2(Cl)C3C(Cl)OC(Cl)C3C1(Cl)C2(Cl)Cl,4.8
O=C(O)CCCN1C(=O)c2cccc3cccc(c23)C1=O,4000.0
CC(=O)OC(C)=O,1780.0
N#CC=Cc1ccccc1,4150.0
O=C(O)COc1ccc(Cl)cc1,850.0
CC(N)CN,2230.0
Cc1ccccc1NCCO,2200.0
CCOP(=O)(OCC)SCCN(CC)CC,3.3
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,750.0
COP(N)(=S)Oc1ccccc1C(=O)OC(C)C,50.0
O=C1CCCCC(=O)N1,22600.0
CCCCCCCC(=O)Oc1ccc(C)cc1,1600.0
CCOc1ccc(N(N=O)C(C)=O)cc1,21.0
O=C1c2ccccc2C(=O)C1c1c(Cl)cccc1Cl,470.0
Cc1cc(S(=O)(=O)O)c(N)cc1Cl,12300.0
CCOC(=O)c1ccc(O)cc1,4300.0
C=CCn1c(C)cc(OP(=O)(OC)OC)cc1=O,2.46
CC(C)/N=C(\N)NC(C)C,2880.0
CN(C)S(=O)(=O)CCNC(=O)N(CCCl)N=O,39.0
CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O,840.0
FC(F)(F)c1nc2c(Br)cc(Br)c(Br)c2[nH]1,12.769
COc1ccc(CCl)cc1OC,4700.0
ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,880.0
NC(=O)c1ccccc1O,980.0
COP(=S)(OC)SCN1C(=O)CCC1=O,7.0
N#CN,158.0
COC1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,3204.0
CC1CCCCC1NC(=O)Nc1ccccc1,5001.0
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,1540.0
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,965.0
C=CCOc1nc(OCC=C)nc(OCC=C)n1,590.0
CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,5001.0
CC(CN1C(=O)N(CC2CO2)C(C)(C)C1=O)OCC1CO1,1800.0
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,1370.0
C=CCOCC(CC)(CO)CO,4930.0
CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCN)NC1=O)C(C)O,121.0
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,108.0
Clc1ccccc1CN1CCc2sccc2C1,1780.0
CCS,682.0
FC1(F)C(Cl)=C(Cl)C(F)(F)C1(F)F,280.0
CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,4840.0
CC1(C)CC(=O)CC(C)(C)N1,1330.0
Cc1ccc(S(=O)(=O)N(C)N=O)cc1,2700.0
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,1170.0
CN(C)CCOC(c1ccccc1)c1ccccc1,500.0
C=CCCC,4597.0
NC(=O)NCc1ccccc1,2700.0
Cc1ccc2nc(-c3ccc(N)cc3)sc2c1,5650.0
CCOP(=O)(OCC)SCC[N+](C)(C)C,0.174
COc1cccc(C(=O)CCNC(C)C(O)c2ccccc2)c1,500.0
C=CCOC(=O)CCC,250.0
CCOP(=S)(OCC)Oc1ccccc1[N+](=O)[O-],25.0
C=CC(=O)OCCN=C=O,200.0
CCCCCCCCCCCCOCCOS(=O)(=O)O,1995.0
CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,63.0
CCCCCC(=Cc1ccccc1)CO,4000.0
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,3700.0
CCCCSP(=O)(SCCCC)SCCCC,150.0
O=P(O)(O)CCCl,2200.0
Cc1[nH]nc(Cl)c1[N+](=O)[O-],350.0
CN(CCCl)c1ccc(/C=C/C2=[N+](C)c3ccccc3C2(C)C)cc1,2260.0
CCOC(=O)CCCCCCCCC(=O)OCC,14470.0
CCC(Cl)Cl,6500.0
O=C(NCCO)c1ccccc1O,4300.0
CC1=NN(c2ccc(C)cc2)C(=O)C1,7450.0
CC(C)(C)c1ccc([I+]c2ccc(C(C)(C)C)cc2)cc1,2500.0
NC(=O)NC(=O)Cc1ccccc1,1600.0
CC(=O)CNC(C)(C)Cc1ccccc1,225.0
[H]/N=c1\[nH]c2cc(OC)c(OC)cc2s1,1165.0
Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,890.0
CCC(C)(C)N/C(N)=N/C#N,300.0
c1ccc(CCc2ccccc2)cc1,4518.0
N#CCCOCCC#N,2830.0
CCCCCCCCCCCCCCCCSCC(COC)COP(=O)(O)OCC[N+](C)(C)C,253.0
OC(O)C(Cl)(Cl)Cl,479.0
O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],130.0
FC(F)(F)c1nc2c(I)cc(I)cc2[nH]1,30.0
CCC=C(C)C=O,4290.0
[H]/N=C(\N)SCc1ccc([N+](=O)[O-])cc1,300.0
CC(C)(C)C(=O)C(Cl)Cl,1300.0
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,250.0
CCCc1c(OCc2cccn3c(=O)c(CCC(=O)O)cnc23)ccc(C(C)=O)c1O,4000.0
CNC(=O)Oc1cccc2c(O)cccc12,297.0
CC(C)(C(=O)O)S(C)(=O)=O,5700.0
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,3579.0
C=CCCCC=CCOC,4904.0
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,135.1
CCCCCCCCCCCCCCCCCC(=O)Cl,7500.0
COCCN(C(=O)CCl)c1c(C)cccc1C,1600.0
CCCCSc1nc2ccccc2s1,1270.0
CCCC(=O)OC1(C(=O)COC(=O)CC)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,5120.0
Clc1cccc(Cl)c1C(Cl)Cl,1300.0
O=C(O)CC(O)C(=O)O,3200.0
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(SC(C)C)c1,1140.0
CC(C)NC(=S)NC(C)C,450.0
CC(N=O)C(=O)c1ccccc1,4240.0
c1ccc2scnc2c1,178.0
COC(=O)N(CCCl)N=O,20.0
Oc1ccc(Nc2ccc3ccccc3c2)cc1,5200.0
CCN(CC)CCOC(=O)CC(O)(c1ccccc1)c1ccccc1,2310.0
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C,920.0
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,2500.0
Cc1cccc(C(=O)O)c1O,445.0
Cc1ccnc(N)c1,200.0
CCCc1ccccc1,6040.0
COc1cc(N)cn[n+]1-c1ccccc1,1330.0
CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,507.0
CC1=C(C(=O)Nc2ccccc2)SCCO1,430.0
COC(=O)C=C(C)N,1760.0
CN=C(O)ON=C1COCS1,49.0
CC(C)c1ccc(N=C=O)cc1,5001.0
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,86.0
CN(C)C(=O)C(CC[N+]1([O-])CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,172.0
Nc1c(S(=O)(=O)O)cc(Nc2ccc(S(=O)(=O)O)c(Nc3nc(Cl)nc(Cl)n3)c2)c2c1C(=O)c1ccccc1C2=O,8980.0
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,90.0
NCCNCCNCCN,2285.0
Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,914.0
CNC(=O)Nc1c(OCCN2CCCC2)c(OC)c2occc2c1OC,1047.0
CC(=O)C1C(=O)C=C(C)OC1=O,706.0
CCC(C)N,380.0
c1ccc(P(c2ccccc2)c2ccccc2)cc1,700.0
Nc1cccc2ccccc12,300.0
O=C=NC1CCCCC1,335.0
Cc1ncc(CSSCc2cnc(C)c(O)c2CCl)c(CCl)c1O,4300.0
Cc1c(Cl)c(Br)cc2[nH]c(C(F)(F)F)nc12,30.0
CCOP(=S)(OCC)Oc1cc(C)n(C)c(=O)c1,5.97
COc1cccc(OC)c1O,550.0
CCC(C)(CC)c1cc(N)on1,144.0
NC(=O)C1CCCN1,5001.0
CN(c1ccc(Cl)cc1)S(=O)(=O)c1ccc(Cl)cc1,2500.0
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,2738.0
Cc1cc(C)c(N)cc1C,1250.0
CCOP(=S)(OCC)SCn1ncccc1=O,2.5
COCCOc1cnc(NS(=O)(=O)c2ccccc2)nc1,3100.0
C=CCn1c(=O)c2[nH]c(C)nc2n(CCCC)c1=O,24.0
COc1cc(C)ccc1O,740.0
CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1,9600.0
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,1082.0
C=C(C)C(N)=O,1653.0
COCC(=O)Nc1cc(Sc2ccccc2)ccc1N=C(NC(=O)OC)NC(=O)OC,10605.0
O=CCC=O,632.0
CC(C)(O)C(C)(O)c1ccc(Cl)cc1,832.0
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,400.0
CCCCCCCCCN(CCCCCCCCC)CCCCCCCCC,5600.0
O=S1(=O)CCN(c2ccccc2)CC1,800.0
CNC(=O)Oc1cccc2c1OC(C)(C)C2=O,295.0
OCCCCC(O)CO,15500.0
CCCCCCCC(=O)Oc1c(I)cc(C#N)cc1I,190.0
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,787.0
CC(C)C(=O)C(C)C,3536.0
O=CC(Cl)=C(Cl)C(=O)O,100.0
CC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccc(C)cc3)c(Cl)c2)cc1Cl)C(=O)Nc1ccc(C)cc1,2228.0
Cc1oc(C)c(C(=O)Nc2ccccc2)c1C,1470.0
CCOC(=S)SSC(=S)OCC,480.0
CCOCCc1ccc(OCC/N=c2/[nH]cnc(CC)c2Cl)c(C)c1C,115.0
Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,1720.0
C=CCOc1ccc(CC(=O)O)cc1Cl,1050.0
CCOC(=O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1,4460.0
CCC(C)(C)c1ccc(OCCCCN)c(C(C)(C)CC)c1,800.0
CCOP(=S)(OCC)SCc1cccc([N+](=O)[O-])c1,250.0
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)F,1760.0
CCC1CO1,500.0
Oc1ccc(Cl)cc1Cl,47.0
CNCC(O)c1ccc(O)c(O)c1,30.0
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])c(C)c1,10.0
O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],105.0
O=c1[nH]c2cc(Br)ccc2o1,1050.0
CCCC(O)C(CC)CO,1400.0
CC(C)CO,2460.0
CN(N=O)C(=O)C(=O)N(C)N=O,96.0
CC(=O)Oc1ccc(-c2ccc(F)cc2)cc1C(=O)O,185.0
O=C=Nc1cccc(C(F)(F)F)c1,975.0
COP(=S)(OC)Oc1ccc(SC)cc1,10.0
CN1CCCN=C1C=Cc1cccs1,170.0
CCOCc1cnc(C)nc1N,1450.0
C=CC(=O)OCCN(CC)CC,770.0
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,30000.0
NC(Cl)(Cl)c1nc(Cl)c(Cl)c(Cl)c1Cl,1500.0
C[N+]([O-])(CCCl)CCCl,60.0
CCCCCCCc1ccc(C)cc1O,3320.0
CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C,324.0
CCN(C(=O)c1cc(Cl)nc(Cl)c1)C1CC1,78.0
Cc1cc(C)c(C2=C(OC(=O)OC(C)C)c3ccccc3C2=O)c(C)c1,707.0
Nc1ccc(Cl)cc1,300.0
C1CCNCC1,133.0
Cc1ccc(Nc2ccc(Nc3ccc(C)cc3)c3c2C(=O)c2ccccc2C3=O)cc1,3000.0
CCCCO[Si](OCCCC)(OCCCC)N(C)C1CCCCC1,3550.0
CC(=O)CC(=O)Nc1ccc(C)cc1C,3000.0
CN(C)C(CSC(N)=O)CSC(N)=O,225.0
C1OC1C1CO1,78.0
COC(=O)C1=CCCN(C)C1,2500.0
CCOP(=O)(OCC)SCCS(=O)(=O)CC,1.9
CN(C)CCCN1c2ccccc2CCc2ccccc21,305.0
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC=Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,4412.0
CCCCNCCO,1150.0
CCSC(=O)N(CC)CC,400.0
C/N=N/Nc1ccccc1,420.0
CCCCCCC(CO)CCCC,13000.0
O=C=Nc1ccc([N+](=O)[O-])cc1,1600.0
COc1ccc(OC)c(C(O)CNC(=O)CN)c1,68.8
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1Cl,10.0
CCCCC1(CCc2ccccn2)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,4500.0
[H]/N=C(\N)S(=O)O,1120.0
CN(C)C(=O)Nc1ccc(Cl)cc1,1053.0
COc1ccc(NC(=O)CF)cc1,10.0
CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,395.0
CC1=C(C(=O)OC(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC2CN(C(c3ccccc3)c3ccccc3)C2)=C(N)N1,1267.0
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,613.0
CN(C)CCOCCOC(=O)C1(c2ccccc2)CCCC1,1270.0
CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,1610.0
O=C(Cl)c1cccc(S(=O)(=O)Cl)c1,1780.0
CCCCCCCCCCCCCCCCCCP(=O)(OC)OC,15400.0
ClC=CCl,1235.0
Nc1n[nH]c2ccc(C(F)(F)F)cc12,90.0
Cc1c(N)cccc1N,1000.0
c1ccncc1,891.0
COc1ccc(C(=O)c2ccccc2)c(O)c1,7400.0
Cc1cc(C)c(C(=O)Cl)c(C)c1,2300.0
NCCCCCCN,750.0
CC(=O)C(N=Nc1cc(Cl)c(-c2cc(Cl)c(N=NC(C(C)=O)C(=O)Nc3ccc(C)cc3C)cc2Cl)cc1Cl)C(=O)Nc1ccc(C)cc1C,2228.0
CC(=O)OC(C)C[N+](C)(C)C,750.0
O=NN1CCc2ccccc21,320.0
COP(=O)(OC)Sc1ccc(Cl)cc1,100.0
OCC(O)CCl,26.0
COP(=S)(OC)SCc1nc(N)nc(N)n1,890.0
O=c1[nH]cnc2c1ncn2C1CC(COP(=O)(O)O)C(O)C1O,16000.0
C1=CC2C3CCC(C3)C2C1,670.0
CCCc1cc(C(N)=S)ccn1,1320.0
CCCCNC(N)=O,1255.0
CC(=O)CC(=O)OC(C)C,16200.0
CCCCCCCCCCCCCCN(C)C,1320.0
Nc1c(N=Nc2ccc([N+](=O)[O-])cc2)c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3ccc(-c4ccc(N=Nc5ccc(O)cc5)cc4)cc3)c(O)c12,14730.0
CCOP(=O)(OCC)OC(=CBr)c1ccc(Cl)cc1Cl,21.4
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,29600.0
NC(=O)c1ccccc1Cl,1250.0
COc1ccc(-c2oc3ccc(C(=O)O)cc3c(=O)c2OC(C)C)cc1,1480.0
Cc1cccc(C)c1N(CCCC(=O)O)C(=O)c1ccc(Cl)cc1,1900.0
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,149.0
Nc1ccc2c(S(=O)(=O)O)cccc2c1S(=O)(=O)O,5430.0
CNC(=O)Oc1ccccc1OC(C)C,41.0
C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C,10.0
CN(C)C(=O)Nc1cc(C(C)(C)C)on1,630.0
O=C1CCC(=O)O1,1510.0
CCNCC(O)c1cccc(O)c1,114.0
Oc1c(Cl)cc(Cl)c(Cl)c1Cl,140.0
OCC=CCO,1250.0
CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,3000.0
COCCOC(C)OCCOC,3260.0
Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],1321.0
BrC1(Br)C2CCC1CC2,210.0
CCOP(=O)(OCC)SC=C(Cl)Cl,1.75
ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,7.0
OCC(F)(F)C(F)(F)C(F)(F)CO,1780.0
COC(=O)c1ccc(I)cc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,2678.0
ClC1=C(Cl)C2(Cl)C3CCC4C(CCC3C1(Cl)C2(Cl)Cl)C1(Cl)C(Cl)=C(Cl)C4(Cl)C1(Cl)Cl,25000.0
O=C1CCc2cc(C(=O)CCCN3CCN(c4ccccc4Cl)CC3)ccc2N1,500.0
CCCCCCOCCOCCO,2400.0
Cc1ccc(S(=O)(=O)O)cc1,400.0
CN1C(C(=O)Nc2nccs2)=C(O)c2ccccc2S1(=O)=O,136.0
