LD50_mgkg,Canonical_SMILES
681.0,N#C[O-].[Na+]
890.0,CN(CCC#N)CCC#N
2300.0,C#CCCCC#C
1200.0,Cc1cc(O)ccc1[N+](=O)[O-]
1000.0,CCCCCOC(=S)[S-].[K+]
2900.0,CC(C)N1CCCC1=O
9274.0,O=C([O-])c1ccccc1.[NH3+]CCO
233.0,CP(=O)(Oc1ccccc1)Oc1ccccc1
1600.0,O=C=NCC1CCC(CN=C=O)CC1
1200.0,NCCCNCCNCCCN
380.0,N#CC=CCCC#N
10000.0,COc1ccc(N)c(S(=O)(=O)O)c1
8980.0,Nc1c(S(=O)(=O)O)cc(Nc2ccc(S(=O)(=O)O)c(Nc3nc(Cl)nc(Cl)n3)c2)c2c1C(=O)c1ccccc1C2=O
878.0,CO[Si](CCCN=C=O)(OC)OC
4800.0,C1CN(SSSSN2CCOCC2)CCO1
500.0,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)N(C(C)=O)c3ccccc32)cc1
900.0,NC(=O)c1ccc(Cl)c(N)c1
500.0,CNC(=O)c1cc(Cl)ccn1.Cl
2463.0,CCC(C)=NO[Si](ON=C(C)CC)(ON=C(C)CC)ON=C(C)CC
3150.0,CNS(=O)(=O)c1cc(OC)c(N)cc1OC
441.0,O=C1NN=C(c2ccccc2)CO1
1014.0,CCNCc1cc([N+](=O)[O-])ccc1O
4400.0,O=[N+]([O-])c1ccc2ccccc2c1
4400.0,C=C(C)c1ccc(C(C)(C)N=C=O)cc1
432.0,COC(C)=NC#N
564.0,Cc1cc(Cl)ccc1NC=O
2650.0,Cc1cc(S(=O)(=O)O)cc(C)c1O
1.62,CCOP(=O)(OCC)Oc1cc(C)n(CC)c(=O)c1
3500.0,CCSc1nc(=O)n(CC(C)(C)C)c(=O)n1N
2600.0,CCCOc1cccc(C)c1N(COCC)C(=O)CCl
950.0,Cc1cccc(OC(C)C)c1N(C)C(=O)CCl
421.0,C=C(Cl)C(Cl)=C(Cl)Cl
1850.0,C=CN
200.0,C=CC(=O)OCCN=C=O
25.0,Cc1c(O)cc([N+](=O)[O-])cc1[N+](=O)[O-]
7620.0,CC(=O)OC1CC(C)CCC1C(C)C
96.0,O=C1CCC(C(=O)NC2CC2c2ccccc2)N1
7500.0,Cc1ncc(CO)c(C(=O)O)c1O
940.0,CC(C)c1ccnc2ccccc12
1030.0,CC(C)C(CCN(C)C)(C(N)=O)c1cccc2ccccc12
2740.0,CC(OP(=O)(OCCCl)C(C)OP(=O)(CCCl)OCCCl)P(=O)(OCCCl)OCCCl
379.0,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21
2350.0,CCC1C(c2ccccc2)=CCC(C(=O)O)C1C
10000.0,CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl
2228.0,CC(=O)C(N=Nc1cc(Cl)c(-c2cc(Cl)c(N=NC(C(C)=O)C(=O)Nc3ccc(C)cc3C)cc2Cl)cc1Cl)C(=O)Nc1ccc(C)cc1C
1750.0,O=C1CC(c2cccc(Br)c2)C(=O)N1
5000.0,CC1=CC(=O)N2CC(=O)N(C)c3ccc(Cl)cc3C2(c2ccccc2)O1
7.9,O=S(=O)(F)C1CCC(S(=O)(=O)F)C1
5440.0,CC(=O)c1ccc2c(c1)C(=O)C1(CC1)O2
1350.0,C=COCC(CC)CCCC
1350.0,CC(N)CCN
100.0,CCS(=O)CCSP(=S)(OC)OC
2643.0,CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O.CS(=O)(=O)O
10000.0,N#CCC[P+](CCC#N)(CCC#N)CC[P+](CCC#N)(CCC#N)CCC#N.[Br-].[Br-]
1525.0,O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(Cl)cc1
860.0,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21
100.0,CCCCCCCCCCCCNC(=O)C[N+](C)(C)Cc1ccccc1.[Cl-]
49.0,CN=C(O)ON=C1COCS1
37.0,CN=C(O)ON=C1COCCS1
56.0,CN(C)N=Nc1ccccc1C(=N)O
500.0,CC(C)=CCCC(C)=CC=O
339.0,O=C1CCCCCC=CCCCCCCCCO1
498.0,Cc1ccc(S(=O)(=O)OCCCl)cc1
12000.0,Cl.N=C(N)NCCC[C@H](N)C(=O)O
5190.0,C1=CCC(C2OCC3(CC=CCC3)CO2)CC1
800.0,CC(=O)O.CCCCCCCCCCCCN(C)C
133.0,C1CCNCC1.Cl
2000.0,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)[O-])cc2)cc1N.[Na+]
3190.0,C=CC(=O)OCCOC(=O)c1ccc(C(=O)O)cc1C(=O)O
1750.0,COc1cc(C(F)(F)F)ccn1
2850.0,CC(=O)Oc1c(C)ncc2c1COC(C(C)C)OC2
4900.0,*C.CC(CC(=O)O)CC(C)C(=O)O
3.0,C[N+]1(CCCl)CCCO1.[I-]
638.0,COc1ccc2cc(C(C)C(=O)OCCOCCO)ccc2c1
1994.0,Cl.O=C(O)c1ccc2c(c1)CCC(Cn1ccnc1)C2
200.0,CCN1CC2CN(C)CC(C1)C2OC(=O)c1ccc(Cl)cc1.Cl
171.0,COc1ccc(OC)c(CC(C)N)c1
914.0,Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1.[Na+]
9800.0,CC(OC(C)c1ccccc1)c1ccccc1
1000.0,CCOP(=S)(OCC)SCC(=O)OC
1700.0,O=S1(=O)CCC(N=C(S)S)C1
1250.0,CC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
194.0,CC1=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C(c2cccc([N+](=O)[O-])c2)C(P2(=O)OCC(C)(C)CO2)=C(C)N1.Cl
1000.0,CN(CCO)Cc1cc(C(=O)c2cccs2)cc(C(C)(C)C)c1O
125.0,CN(CCN(C)N=O)N=O
3072.0,Cl.c1cc2c(cc1C1CCCCC1)c1c3n2CCNC3CCC1
1500.0,CC(C)CN=C(O)OCC(O)C1COc2ccccc2O1
1500.0,C=CCN=C(O)OCC(O)C1COc2ccccc2O1
147.0,CCCCSC(=O)Oc1c(C(C)CC)cc([N+](=O)[O-])cc1[N+](=O)[O-]
75.0,O=S(C(Cl)C(Cl)Cl)C(Cl)C(Cl)Cl
1056.0,CC(O)C(=O)O.CN1CC2=C(C1)CN(c1c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c1F)C2
2800.0,C[N+]1(CCC(C(=N)[O-])(c2ccccc2)c2ccccc2)CCCCCC1.I
40.0,CN1CC[C@@]2(C)c3cc(OC(O)=NCCCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12
1754.0,CNC(=N)NC(=N)N.Cl
660.0,CC1(C)C2CCC1(C)C(Oc1ccc(N)cc1)C2
79.0,CCCOP(=S)(OCC)Sc1nc(C)cc(C)n1
210.0,O=S(=O)(O)O.c1cncc([C@@H]2CCCCN2)c1
250.0,O=S(=O)(C(Cl)CCl)C(Cl)CCl
110.0,CN(C)CCCNc1c2ccccc2[n+]([O-])c2cccc([N+](=O)[O-])c12.Cl
8800.0,CC1(CCO)CCOCO1
3100.0,CC12CCC(CC1=O)C2(C)C=O
250.0,CCCCCCOC(CBr)c1ccc(C2CCCCC2)cc1
1469.0,CCCOCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCOCCC)C1c1cccc([N+](=O)[O-])c1
9860.0,CC(O)=Nc1c(I)cc(I)c(OCCOC(C)C(=O)O)c1I
353.0,OC1(c2ccc(Cl)c(Cl)c2)c2ccccc2C2=NCCN21
20.0,CCCOP(=S)(CC)SCN1C(=O)c2ccccc2C1=O
58.0,CCP(=S)(OCC(C)C)Sc1ccc(Cl)cc1
2986.0,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)[O-].[Na+]
240.0,CCc1c(C)[nH]c2c1C(=O)C(CN1CCC3(CC1)OCCO3)CC2
300.0,O=[N+]([O-])c1cccc(Cl)c1[N+](=O)[O-]
16000.0,CS(=O)C(C)(C)C(=N)O
6.0,CCOP(=S)(OCC)SCSCc1ccccc1
3.34,CCOP(=O)(OCC)Oc1cc(C)oc(=O)c1
200.0,C=CC(O)CC#N
460.0,O=[N+]([O-])OCC1CO1
287.0,O=C(O)C1CCc2cc(C3CCCCC3)ccc21
180.0,CCP(=S)(OC)Sc1ccc(C(C)(C)C)cc1
370.0,CCOC(C1=NCCCCN1)c1ccc(Cl)cc1
1000.0,CCOC(C1=NCCCN1)c1cccc(F)c1
12.0,COP(=S)(OC)Oc1ccc(SSc2ccc(OP(=S)(OC)OC)cc2)cc1
435.0,COC(CN1CCN(CC(O)C(OC)c2ccccc2)CC1)c1ccccc1.Cl.Cl
1475.0,C[N+]12CCC(c3ccccc3)(CC1)C(=O)C2.[Br-]
1415.0,CC1N=C(O)c2cc(N)ccc2O1
7500.0,CS(=O)C(C)(C)C(=O)O
7.8,COc1ccc2c(=O)c(C)c(C)oc2c1CN(C)C.Cl
700.0,COCN(C)N=O
481.0,Cl.c1cc2c(c(NC3=NCCN3)c1)CCC2
240.0,COP(=O)(OC1CCCCC1)SC
202.0,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](OC(C)=O)[C@@H]4[N+]3(C)CCCCC3)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1.[Br-].[Br-]
700.0,C[C@]12CCC(=O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)COC(=O)CCC(=O)[O-])CC[C@@H]12.[Na+]
150.0,CCS(=O)Cc1ccccc1OC(=O)NC
190.0,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@H](N=[N+]=[N-])CC[C@@]3(O)[C@H]1C5
190.0,COP(=O)(N=CO)SC
780.0,C[N+]1(C)CCCC1COC(=O)C(O)(c1ccccc1)C1CCCCC1.[Br-]
270.0,Cl.NC1CCCc2ccccc2C1
1900.0,CN1CCC(OC(=O)COc2ccc(Cc3ccc(Cl)cc3)cc2)CC1.Cl
900.0,COc1ccc(C2=NCOCS2)cc1
11960.0,COCCOCCOC(C)=O
1730.0,O=c1c(F)cn(C2CCCO2)c(=O)n1C1CCCO1
49.0,COP(=O)(OC)OC(Cl)C(Cl)(Br)Br
565.0,CCOC(C(=O)N(C)CCN(C)C)(c1ccccc1)c1ccccc1.Cl
4550.0,N#CCCN(CCN)CCN
4760.0,CCN(CC)C(=O)CCC(C)=O
60.83,CC(C(=O)[O-])c1ccc(N2Cc3ccccc3C2=O)cc1.[Na+]
1540.0,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C1CCc2cc(OC)c(OC)cc2C1.Cl
3850.0,Clc1ccc(SCOC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O
1905.0,CC(SCC(=O)O)c1ccc2c(c1)Cc1ccccc1-2
1071.0,Cn1cccc1C(=O)C(C#N)C(O)=Nc1ccccc1.OCCN(CCO)CCO
2000.0,CN(C)C1c2ccccc2N=C(O)c2ccccc21
1550.0,CC(C(=O)O)c1ccc(-n2cc3ccccc3n2)cc1
1000.0,Cl.Cl.OC(CCl)CNCCNCC(O)CCl
29.0,CCOP(=O)(OCC)Oc1ccc2c(C)cc(=O)oc2c1
2.5,CCCSP(=O)(CC)OC
350.0,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13
339.0,COc1ccc2c(c1OC)[C@]13CCN(C)[C@H](C2)[C@]1(O)CC[C@@H](O)C3
11210.0,CCCCCCCCC=CCCCCCCCC(=O)OCCOC
1450.0,O=CC(Br)=Cc1ccccc1
510.0,CC(=O)Nc1ccc(N=NN(C)C)cc1
1213.0,CC[C@@H](C)C(=O)O[C@@H]1[C@H](OC(C)=O)c2c(ccc3ccc(=O)oc23)OC1(C)C
630.0,CNC(C)Cc1ccccc1OC.Cl
19.0,CCC1OCCSC1=NOC(=O)NC
0.6,CNC(=O)ON=C1SCCOC1(C)C
670.0,CNC(=O)ON=C(SC)c1ccc(Cl)cc1
2120.0,CCCN1CCCC1=Nc1ccc(Cl)c(Cl)c1
75.0,CCC1(C(C)CC(C)C)C(=O)NC(=O)NC1=O
785.0,CCC(=C(c1ccc(OCCN(C)C)cc1)c1ccc(OP(=O)(O)O)cc1)c1ccc(C(C)C)cc1
800.0,N#C[C@@H](O)c1cccc(Oc2ccccc2)c1
24.0,CCC1OCSC1=NOC(=O)NC
71.0,O=C(C=CC(=O)OCCCl)OCCCl
74.0,CC(Br)C=CCl
220.0,CCCN=C(C(OCC)c1ccccc1)N1CCCCCC1
5.66,CNC(=O)ON=C1SCC(=O)NC1C
54.0,CN(C)N=Nc1cccc(C(N)=O)c1
1500.0,CC(=Cc1ccccc1)CC(=O)N(CCO)CCO
3.5,CN(C)N=C1SC(=NOC(=O)N(C)SC(Cl)(Cl)Cl)C(C)(C)S1
300.0,Cc1ccc(N=CN(C)SN(C)C=Nc2ccc(C)cc2C)c(C)c1
0.88,CNC(=O)ON=C1SCSC1C
18.0,CC(C)OP(=O)(OC(C)C)OP(=S)(CCl)OC(C)C
50.0,N#CC(=Cc1ccc(Cl)cc1Cl)C(=O)O
2.2,CNC(=O)ON=C1SCCSC1C
5.2,O=C1C2C3C=C(C(O)(c4ccccc4)c4ccccn4)C(C3=C(c3ccccc3)c3ccccn3)C2C(=O)N1Cc1ccccn1
500.0,O=C1CCc2cc(C=CCN3CCN(c4cccc(Cl)c4)CC3)ccc2N1
500.0,O=C1CCc2cc(C=CCCN3CCN(c4ccccc4)CC3)ccc2N1
40.0,N#CC=CC#N
2000.0,CCCC(=O)N(C)C(=O)ON=C1CSCCS1
410.0,CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1.Cl.Cl
844.0,CN(C)CC=C(c1ccc(Br)cc1)c1cccnc1.Cl.Cl
1289.0,CCC(=O)N(c1ccccn1)C(C)CN1CCCCC1.O=C(O)C=CC(=O)O
450.0,O=C(c1ccccc1)c1cccc([N-]S(=O)(=O)C(F)F)c1.[Na+]
2180.0,CC[N+](CC)(CC)Cc1ccc(C(C)C(C)c2ccccc2)cc1.[Cl-]
16200.0,CCCCCCCCCCOCCCN(C(=O)CC(C(=O)[O-])S(=O)(=O)[O-])C(CC(=O)OCC)C(=O)OCC.[Na+].[Na+]
1070.0,OCCOCCCl
410.0,CC(Cc1ccccc1)NCCCCl.Cl
1850.0,CC(C)NCC(O)COc1ccccc1C1CCCCC1.Cl
530.0,Cl.O=C(OCCOCCN1CCCCC1)N1c2ccccc2Sc2cccnc21
5.9,CN(C)C(=O)CN1C(=O)C2C3C=C(C(O)(c4ccccc4)c4ccccn4)C(C3=C(c3ccccc3)c3ccccn3)C2C1=O
176.0,O=[N+]([O-])c1cccc2nc3ccccc3c(NCCN(CCO)CCO)c12
1000.0,c1ccc(Oc2nncc3ccccc23)cc1
980.0,Cc1cccc(C)c1NN=C(N)N(C)C.Cl
6400.0,CC(=O)CCCO
28.0,CCOP(=O)(OCC)SCC1(C)SCCS1
290.0,CCS(=O)(=O)O.c1ccc2c(c1)ncc1ncsc12
256.0,Cc1cc2cccnc2n(-c2ccccc2)c1=O
554.0,O=[N+]([O-])c1ccc(Cl)cc1C(F)(F)F
566.0,COC(=O)[C@H](C)N(OC)c1c(C)cccc1C
860.0,CNCCON=C1c2ccccc2CCc2ccccc21.Cl
15000.0,CCCC(=O)OC1=C(OC(=O)CCC)C(=O)OC1=O
380.0,CC(C)=NNC(=O)CSc1cc(Oc2ccc(F)cc2)ncn1
3.434,FC(F)(F)c1nc2c(Cl)c(Br)c(Br)c(Cl)c2[nH]1
3150.0,CC(C)C(=O)OC1CCC(N2CCCCC2)CC1
100.0,CN1CCN(N=O)CC1
3900.0,C=COCCOC
73.0,Cc1cc2nc(C(F)(F)F)[nH]c2cc1C
3100.0,Ic1ccc(Nc2nnc(CCN3c4ccccc4Sc4ccccc43)s2)cc1
2.386,Fc1c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c2c1Cl
302.0,COc1ccc2c(c1)CCC(c1ccccc1)=C2c1ccc(OCCN2CCCC2)cc1.Cl
5000.0,O=C(SC(=O)c1ccccc1)c1ccccc1
1975.0,Cc1cc(=S)c(N)n[nH]1
16.0,COP(=S)(OC)SCSc1ccccc1
400.0,S=C=Nc1ccc(Br)cc1
3501.0,Cc1ccc(CCOC(=O)c2cccnc2)cc1
185.0,CC(=O)Oc1ccc(-c2ccc(F)cc2)cc1C(=O)O
166.0,CCN1CCC(=C(c2ccccc2)c2ccccc2)C1.Cl
0.245,FC(F)(F)c1nc2c(Cl)c(Cl)c(Cl)c(Cl)c2[nH]1
140.0,CCOP(=O)(SCC)SCC
4300.0,O=C(NCCO)c1ccccc1O
2510.0,Cc1cc(F)ccc1NC(=O)c1cc(Cl)cc(-c2ccc(Cl)cc2)c1O
250.0,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)c(C)c2)cc1C
410.0,O=C(CF)NCc1ccc(Br)cc1
1300.0,CCN(CC)CCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O
2000.0,O=C(c1ccc(F)cc1)c1ccc(F)cc1
1500.0,CCn1c(=O)c2ccccc2n(-c2cccc(C(F)(F)F)c2)c1=O
372.0,O=S(=O)(Cl)CCl
110.0,C=CCSC1=NCCS1
1400.0,CNC(=O)c1ccc(Cl)c(S(=O)(=O)NC)c1
2917.0,N#CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C#N
5500.0,Cc1cc(C)c(O)c(CCCCc2cc(C)cc(C)c2O)c1
4800.0,Nn1cnnc1.O=P(O)(O)O
780.0,Cl.FC(F)(F)c1cccc(-n2nc(OCCCN3CCCCCC3)c3cccnc32)c1
250.0,Cc1ccccc1N1C(=O)C=CC1=O
3.434,FC(F)(F)c1nc2c(Br)c(Cl)c(Cl)c(Br)c2[nH]1
5000.0,CC1=CC(C)(C)Nc2ccc(Cc3ccc4c(c3)C(C)=CC(C)(C)N4)cc21
3100.0,C=COCCOCCCC
18.049,FC(F)(F)c1nc2c(Br)ccc(Br)c2[nH]1
300.0,Cl.N=C(N)SCc1ccc([N+](=O)[O-])cc1
300.0,CS(=O)(=O)OCCN(CCOS(C)(=O)=O)S(C)(=O)=O
2000.0,CN(C)CCCn1c(=O)n(-c2ccccc2)c2cc(Cl)ccc21
765.0,FC(F)=C(F)CCSc1ncccn1
5.0,CSN(C)C(=O)Oc1cccc2c1OC(C)(C)C2
750.0,COP(=S)(OC)Oc1cc(Cl)c([N+](=O)[O-])c(Cl)c1
3000.0,CCCCNC1(P(=O)(OCCCC)OCCCC)CCCCC1
8.75,COP(=S)(OC)SCn1nc(C)ccc1=O
27.0,CCOP(=O)(OCC)SCn1nc(Cl)c(C)cc1=O
12000.0,COP(=S)(OC)SCn1nc(Cl)c(Cl)cc1=O
1500.0,CN(C)CCOCCOC(=O)N1c2ccccc2Sc2ccccc21.Cl
6080.0,CC(=O)CCCOC(C)=O
446.0,CC(=O)Nc1ccncc1
437.0,[H]CC(C[H])c1ccc(S(=O)(=O)O)cc1
112.0,C=CCN=C=S
840.0,Cl.Nc1ccccc1
3900.0,CC(COc1ccc(C(C)(C)C)cc1)OS(=O)OCCCl
1267.0,CC1=C(C(=O)OC(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC2CN(C(c3ccccc3)c3ccccc3)C2)=C(N)N1
4.6,COP(=S)(OC)SCn1nnc2ccccc2c1=O
2310.0,CCN(CC)CCOC(=O)CC(O)(c1ccccc1)c1ccccc1.Cl
450.0,CCN1CCC(=C(c2ccccc2)c2ccccc2)C1
5480.0,C=CC=C
25.0,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
260.0,Oc1ccccc1O
2400.0,CC(C)c1c(C(=O)c2cccnc2)c2ccccc2n1C
756.0,CCNC(=O)Cc1ccccc1
6730.0,O=C(O)CC(O)(CC(=O)O)C(=O)O
500.0,NCCO.O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O
170.0,ClCC(Br)CBr
110.0,BrCCBr
1500.0,O=C(Oc1ccccc1)Oc1ccccc1
1000.0,CC(=O)O.CCCCCCCCCCCCNC(=N)N
4618.0,Nc1c(Cl)cc(C(=O)O)cc1Cl
418.0,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C
130.0,ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl
4770.0,FC(F)OC(Cl)C(F)(F)F
196.0,CN(C)N.Cl
4000.0,COC(C)(C)C
1370.0,CN(N=O)c1ccc(N=O)cc1
340.0,COc1ccc2c(c1)c(CC(=O)Oc1cccc(Cl)c1)c(C)n2C(=O)c1ccc(Cl)cc1
319.0,CN1CCC(=C2c3ccccc3Oc3ccc(Cl)cc32)CC1.CS(=O)(=O)O
474.0,C=CC(=O)NCO
800.0,Cc1ccc2ncccc2c1
4000.0,C=Cc1ccc(C)cc1
634.0,Nc1cccc2c(N)cccc12
1980.0,COc1ccccc1[N+](=O)[O-]
600.0,O=[N+]([O-])c1ccccc1
1960.0,O=C(O)c1ccc([N+](=O)[O-])cc1
960.0,CCN(CC(F)(F)F)N=O
25.0,CCOc1ccc([N+](=O)[O-])cc1CNCCBr
350.0,CNC[C@H](O)c1cccc(O)c1.Cl
73.0,COc1ccc2c(c1)c(CC(=O)OCOC(=O)c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1
570.0,CNNCc1ccc(C(=O)NC(C)C)cc1.Cl
3840.0,CC(C)Nc1nc(Cl)nc(NC(C)C)n1
840.0,CC(C)NCC(O)COc1cccc2ccccc12.Cl
3541.0,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O.Cl
1264.0,Cl.Cn1cc(C(=O)[C@@H]2CCc3[nH]cnc3C2)c2ccccc21
1500.0,CCN(CC)C(=S)[S-].O.O.O.[Na+]
7360.0,CC=CC=CC(=O)O
8.9,ClC1=C(Cl)C2(Cl)C3C(Cl)OC(Cl)C3C1(Cl)C2(Cl)Cl
750.0,CCN(CC)C(=O)c1ccccc1OCCO
1500.0,Cc1c(C(=O)[O-])nnn1-c1ccccc1.[Na+]
500.0,Nc1nc2c(Cl)cccc2o1
1600.0,C=CC1CC=CCC1
1550.0,O=CCc1ccccc1
10400.0,O=C(O)c1cccc(C(=O)O)c1
5010.0,COCCNC(=O)c1nc2c(N)nc(-c3ccccc3)nc2nc1NCCOC
330.0,N#CC(Cl)Cl
2000.0,CCCCCCCCC(=O)O
5630.0,CCCCCCCC=O
1213.0,CCOCC
1020.0,NC(=O)c1ccccc1O
2200.0,NN.O=P(O)(O)CCCl
7432.0,CC(C)(c1cc(Cl)c(O)c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1
8000.0,O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1
514.0,O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1
4300.0,Cc1ccccc1C
2200.0,CC(C)(O)CCc1ccccc1
670.0,CCCCCCN
710.0,OCCNCCO
3900.0,O=C1C=Cc2cc(Br)ccc2C1=O
12760.0,CCCCOC(C)=O
1020.0,CCCCCCCCCCCCN
3000.0,CCCCOP(=O)(OCCCC)OCCCC
5800.0,CC1(C)[C@H]2CC[C@]1(C)[C@H](O)C2
365.0,N#Cc1cc(Br)c(O)c(Br)c1
400.0,Nc1ncnc(Nc2cccc(Cl)c2)n1
616.0,CCCc1ccn[nH]1
1480.0,COc1ccc(-c2oc3ccc(C(=O)[O-])cc3c(=O)c2OC(C)C)cc1.[Na+]
7400.0,COc1ccc(C(=O)c2ccccc2)c(O)c1
4556.0,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1
2860.0,COC(=O)c1ccccc1C(=O)OC
3400.0,Cc1ccccc1C1OCC(O)CO1
79.4,Nc1ccccc1SCc1ncon1
1770.0,CC(C)(c1ccccc1)c1ccc(O)cc1
11000.0,CCCCOC(=O)c1ccccc1C(=O)OCCOCCOC(=O)c1ccccc1C(=O)OCCCC
18.5,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl.[Cl-].[Cl-]
2500.0,COC(=O)C1=CCCN(C)C1
6110.0,CNCCc1ccccn1
605.0,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1
4166.0,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC
2400.0,O=C(O)c1ccccc1Nc1cccc(Cl)c1CO
1270.0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
515.0,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1
2830.0,CCN(CC)C(=S)[S-].[Na+]
1650.0,O=C1CCCN1c1cccc2cccnc12
154.0,CCN(CC)C(=O)c1ccc(O)c(OC)c1
1343.0,CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
1650.0,CC(C)(C(N)=O)c1ccccc1
1000.0,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)N(C)C1
918.0,CCCC(C)(COC(N)=O)COC(N)=O
644.0,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21
775.0,Cc1cc(C)cc(OCC2CNC(=O)O2)c1
5300.0,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2
1890.0,CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1
1110.0,OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1
30.0,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1
620.0,NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
16000.0,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21
1090.0,CC[N+]1(CC)CCC(=C(c2ccccc2)c2ccccc2)C1C.[Br-]
1000.0,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
3000.0,Cc1ncc(CS)c(CO)c1O.Cl
825.0,CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21
1700.0,CN(C)CCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1
1250.0,CN1CCc2ccccc21
2494.0,CC1(C)C2CCC1(CS(=O)(=O)[O-])C(=O)C2.O=C1N(Cc2ccccc2)C2C[S+]3CCCC3C2N1Cc1ccccc1
5.647,Fc1cc(Br)c2nc(C(F)(F)F)[nH]c2c1
22.0,Cc1c(Cl)ccc2[nH]c(C(F)(F)F)nc12
3955.0,N#Cc1cc2[nH]c(C(F)(F)F)nc2c(Cl)c1Cl
22.0,CN(C)c1c(Cl)c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c12
8.919,CCC(=O)Nc1ccc2nc(C(F)(F)F)[nH]c2c1
